罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,高砂,高砂駅前,282162,兵庫県,高砂市,高砂町松波町,2023[sanitize]01[sanitize]15,16,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,姫路,仁豊野,282014,兵庫県,姫路市,砥堀,2023[sanitize]08[sanitize]13,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,姫路,八代,282014,兵庫県,姫路市,八代東光寺町,2023[sanitize]09[sanitize]25,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,姫路,大手前,282014,兵庫県,姫路市,本町,2023[sanitize]08[sanitize]01,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,大手前,282014,兵庫県,姫路市,白銀町,2023[sanitize]09[sanitize]15,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,朝日町,2023[sanitize]03[sanitize]04,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2023[sanitize]08[sanitize]28,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2023[sanitize]09[sanitize]22,21,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2023[sanitize]10[sanitize]04,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2023[sanitize]10[sanitize]07,06,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,神屋町３丁目,2023[sanitize]02[sanitize]22,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,神屋町３丁目,2023[sanitize]09[sanitize]06,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,南町,2023[sanitize]09[sanitize]02,06,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,三左衛門堀西の町,2023[sanitize]02[sanitize]14,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,姫路,杉之内,282014,兵庫県,姫路市,,2023[sanitize]03[sanitize]11,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,田寺,282014,兵庫県,姫路市,田寺３丁目,2023[sanitize]01[sanitize]21,13,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,田寺,282014,兵庫県,姫路市,辻井１丁目,2023[sanitize]05[sanitize]01,17,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,姫路,田寺,282014,兵庫県,姫路市,辻井７丁目,2023[sanitize]05[sanitize]01,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,姫路,田寺,282014,兵庫県,姫路市,田寺東３丁目,2023[sanitize]06[sanitize]06,00,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,花田,282014,兵庫県,姫路市,花田町小川,2023[sanitize]04[sanitize]03,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,莇野,282014,兵庫県,姫路市,夢前町莇野,2023[sanitize]10[sanitize]14,02,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,豊富,282014,兵庫県,姫路市,豊富町甲丘２丁目,2023[sanitize]03[sanitize]18,02,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里,282014,兵庫県,姫路市,北平野６丁目,2023[sanitize]01[sanitize]01,00,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里,282014,兵庫県,姫路市,野里慶雲寺前町,2023[sanitize]01[sanitize]03,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,青山西４丁目,2023[sanitize]07[sanitize]06,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,西庄,2019[sanitize]04[sanitize]01,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,中地,2023[sanitize]02[sanitize]20,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,中地南町,2023[sanitize]12[sanitize]16,20,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,土山４丁目,2023[sanitize]04[sanitize]27,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,土山６丁目,2023[sanitize]03[sanitize]07,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,苫編,2023[sanitize]07[sanitize]20,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,玉手３丁目,2023[sanitize]08[sanitize]17,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,玉手４丁目,2023[sanitize]03[sanitize]17,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,西今宿２丁目,2023[sanitize]11[sanitize]24,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,東今宿３丁目,2023[sanitize]04[sanitize]22,17,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,藤ケ台,2023[sanitize]01[sanitize]22,20,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,車崎１丁目,2023[sanitize]05[sanitize]13,17,駐車（輪）場,駐車（輪）場,なし
窃盗,部品ねらい,飾磨,別所,282014,兵庫県,姫路市,別所町別所,2023[sanitize]07[sanitize]15,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,御国野,282014,兵庫県,姫路市,四郷町本郷,2023[sanitize]03[sanitize]17,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,手柄,282014,兵庫県,姫路市,飯田,2023[sanitize]03[sanitize]19,16,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,手柄,282014,兵庫県,姫路市,飯田,2023[sanitize]03[sanitize]21,07,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,手柄,282014,兵庫県,姫路市,飯田,2023[sanitize]08[sanitize]07,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,手柄,282014,兵庫県,姫路市,延末,2023[sanitize]03[sanitize]28,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区清水,2023[sanitize]12[sanitize]10,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区清水１丁目,2023[sanitize]05[sanitize]25,21,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区玉地１丁目,2023[sanitize]11[sanitize]11,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区玉地１丁目,2023[sanitize]11[sanitize]21,06,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町神田１丁目,2023[sanitize]10[sanitize]04,09,道路上,その他,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町神田１丁目,2023[sanitize]11[sanitize]09,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町宇佐崎中１丁目,2023[sanitize]07[sanitize]15,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町宇佐崎南２丁目,2023[sanitize]11[sanitize]05,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町宇佐崎北１丁目,2023[sanitize]10[sanitize]31,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,的形,282014,兵庫県,姫路市,的形町的形,2023[sanitize]05[sanitize]05,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区英賀,2023[sanitize]08[sanitize]22,14,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区矢倉町２丁目,2023[sanitize]06[sanitize]02,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区下野田３丁目,2022[sanitize]08[sanitize]01,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島,2023[sanitize]03[sanitize]06,21,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島１丁目,2023[sanitize]08[sanitize]13,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島１丁目,2023[sanitize]08[sanitize]30,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,網干,八幡,282014,兵庫県,姫路市,広畑区蒲田５丁目,2023[sanitize]07[sanitize]03,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,網干,八幡,282014,兵庫県,姫路市,広畑区城山町,2023[sanitize]08[sanitize]02,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,網干,八幡,282014,兵庫県,姫路市,広畑区西夢前台６丁目,2023[sanitize]10[sanitize]03,16,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,天満,282014,兵庫県,姫路市,大津区大津町３丁目,2023[sanitize]07[sanitize]30,19,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区吾妻町３丁目,2023[sanitize]09[sanitize]06,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区北河原町,2022[sanitize]11[sanitize]01,00,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区正門通２丁目,2023[sanitize]10[sanitize]05,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,網干,広畑,282014,兵庫県,姫路市,広畑区東新町２丁目,2023[sanitize]05[sanitize]18,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,網干,新在家,282014,兵庫県,姫路市,網干区垣内中町,2023[sanitize]02[sanitize]21,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,網干,新在家,282014,兵庫県,姫路市,網干区垣内西町,2023[sanitize]12[sanitize]23,22,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,網干,本町,282014,兵庫県,姫路市,網干区新在家,2023[sanitize]10[sanitize]01,18,その他,その他,タイヤ・ホイール
窃盗,部品ねらい,網干,浜田,282014,兵庫県,姫路市,網干区浜田,2023[sanitize]11[sanitize]10,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,福崎,寺前,284467,兵庫県,神河町,寺前,2023[sanitize]10[sanitize]12,13,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,福崎,寺前,284467,兵庫県,神河町,新野,2023[sanitize]11[sanitize]07,00,道路上,その他,ナンバープレート
窃盗,部品ねらい,福崎,市川,284424,兵庫県,市川町,西田中,2023[sanitize]03[sanitize]17,16,その他,その他,その他
窃盗,部品ねらい,福崎,市川,284424,兵庫県,市川町,屋形,2023[sanitize]09[sanitize]25,15,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,たつの,大住寺,282294,兵庫県,たつの市,神岡町東觜崎,2022[sanitize]12[sanitize]21,14,その他,その他,その他
窃盗,部品ねらい,たつの,大住寺,282294,兵庫県,たつの市,神岡町東觜崎,2023[sanitize]01[sanitize]19,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,鵤,2023[sanitize]04[sanitize]17,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,鵤,2023[sanitize]05[sanitize]15,18,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,たつの,斑鳩,284645,兵庫県,太子町,馬場,2023[sanitize]02[sanitize]16,06,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町片山,2023[sanitize]06[sanitize]18,19,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,たつの,西栗栖,282294,兵庫県,たつの市,新宮町下莇原,2023[sanitize]06[sanitize]29,20,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相生,丘の台,282081,兵庫県,相生市,那波西本町,2023[sanitize]05[sanitize]28,11,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相生,丘の台,282081,兵庫県,相生市,那波南本町,2022[sanitize]12[sanitize]11,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,相生,那波野,282081,兵庫県,相生市,赤坂２丁目,2023[sanitize]11[sanitize]16,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,赤穂,坂越駅前,282120,兵庫県,赤穂市,浜市,2023[sanitize]05[sanitize]13,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,赤穂,塩屋,282120,兵庫県,赤穂市,三樋町,2023[sanitize]09[sanitize]27,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,赤穂,大橋,282120,兵庫県,赤穂市,中広,2023[sanitize]09[sanitize]27,20,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町山田,2023[sanitize]10[sanitize]07,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宍粟,曲里,282278,兵庫県,宍粟市,一宮町安積,2023[sanitize]10[sanitize]09,09,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南但馬,八鹿駅前,282227,兵庫県,養父市,八鹿町下網場,2023[sanitize]08[sanitize]18,18,その他,その他,その他
窃盗,部品ねらい,南但馬,和田山駅前,282251,兵庫県,朝来市,和田山町玉置,2023[sanitize]03[sanitize]10,23,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,南但馬,磯部,282251,兵庫県,朝来市,山東町野間,2023[sanitize]02[sanitize]10,17,その他,その他,その他
窃盗,部品ねらい,南但馬,青倉,282251,兵庫県,朝来市,物部,2023[sanitize]07[sanitize]14,16,その他,その他,その他
窃盗,部品ねらい,豊岡,大橋,282090,兵庫県,豊岡市,出石町町分,2023[sanitize]06[sanitize]12,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,豊岡,大橋,282090,兵庫県,豊岡市,出石町町分,2023[sanitize]06[sanitize]13,19,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,豊岡,立野,282090,兵庫県,豊岡市,京町,2023[sanitize]08[sanitize]24,11,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,豊岡,豊岡駅前,282090,兵庫県,豊岡市,泉町,2023[sanitize]02[sanitize]25,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,美方,栃谷,285862,兵庫県,新温泉町,二日市,2023[sanitize]02[sanitize]08,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,美方,浜坂駅前,285862,兵庫県,新温泉町,浜坂,2023[sanitize]02[sanitize]08,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,洲本,内町,282057,兵庫県,洲本市,塩屋１丁目,2023[sanitize]09[sanitize]30,09,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,洲本,内町,282057,兵庫県,洲本市,五色町鮎原塔下,2023[sanitize]10[sanitize]28,11,その他,その他,ナンバープレート
窃盗,部品ねらい,淡路,岩屋,282260,兵庫県,淡路市,岩屋,2023[sanitize]02[sanitize]17,14,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,淡路,岩屋,282260,兵庫県,淡路市,岩屋,2023[sanitize]09[sanitize]08,17,４階建て以上共同住宅,その他,ナンバープレート
窃盗,部品ねらい,淡路,志筑,282260,兵庫県,淡路市,志筑,2023[sanitize]02[sanitize]12,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,淡路,浦,282260,兵庫県,淡路市,浦,2023[sanitize]05[sanitize]15,06,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,南あわじ,慶野,282243,兵庫県,南あわじ市,松帆宝明寺,2023[sanitize]11[sanitize]24,16,その他,その他,その他
