罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘３丁目,2020/7/27,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘３丁目,2020/8/26,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,行基町１丁目,2020/1/27,11,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央４丁目,2020/2/14,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央５丁目,2020/4/6,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,西台１丁目,2020/7/1,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,新伊丹,282073,兵庫県,伊丹市,梅ノ木４丁目,2020/2/14,8,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,新伊丹,282073,兵庫県,伊丹市,御願塚６丁目,2020/9/24,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,新伊丹,282073,兵庫県,伊丹市,鈴原町７丁目,2020/4/28,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,稲野,282073,兵庫県,伊丹市,安堂寺町３丁目,2020/1/21,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,車塚１丁目,2020/12/18,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間１丁目,2020/7/21,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間７丁目,2020/5/11,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間８丁目,2020/4/4,15,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間８丁目,2020/6/21,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間北３丁目,2020/12/11,0,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,2020/2/17,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹３丁目,2020/12/28,17,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,藤ノ木１丁目,2020/9/27,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,神津,282073,兵庫県,伊丹市,岩屋１丁目,2020/8/9,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,北村,282073,兵庫県,伊丹市,北伊丹８丁目,2020/8/5,22,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,清水４丁目,2020/8/15,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,高台１丁目,2020/4/27,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,緑ケ丘６丁目,2020/6/8,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽１丁目,2020/11/24,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽１丁目,2020/11/30,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻３丁目,2020/6/28,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,2020/1/6,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,2020/2/11,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,2020/12/13,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻６丁目,2020/1/24,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻６丁目,2020/9/8,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,奥畑２丁目,2020/11/23,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,寺本６丁目,2020/7/23,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,山田１丁目,2020/9/3,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,昆陽南５丁目,2020/8/5,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,中野,282073,兵庫県,伊丹市,中野西１丁目,2020/2/10,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,伊丹,中野,282073,兵庫県,伊丹市,中野西３丁目,2020/5/9,12,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,中野,282073,兵庫県,伊丹市,中野東１丁目,2020/1/24,11,その他,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,中野,282073,兵庫県,伊丹市,中野東１丁目,2020/9/30,23,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野１丁目,2020/2/4,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野２丁目,2020/2/4,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,北野５丁目,2020/11/20,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧南２丁目,2020/1/13,21,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧南４丁目,2020/11/30,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,小花１丁目,2020/2/23,17,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,小花１丁目,2020/8/6,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,栄町,2020/3/19,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,栄町,2020/10/25,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,中央町,2020/1/31,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,中央町,2020/5/18,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,中央町,2020/7/31,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,花屋敷１丁目,2020/8/11,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川西,小花,282171,兵庫県,川西市,小戸１丁目,2020/5/4,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,川西,小花,282171,兵庫県,川西市,小花２丁目,2020/1/31,22,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,川西,小花,282171,兵庫県,川西市,小花２丁目,2020/5/5,11,その他,その他,施錠せず,なし
窃盗,車上ねらい,川西,久代,282171,兵庫県,川西市,久代４丁目,2020/3/3,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川西,日の出,282171,兵庫県,川西市,火打１丁目,2020/2/17,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,日の出,282171,兵庫県,川西市,火打２丁目,2020/9/21,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,木津,283011,兵庫県,猪名川町,万善字一本松,2020/4/11,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川西,木津,283011,兵庫県,猪名川町,万善字十貫,2020/8/2,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,加茂,282171,兵庫県,川西市,南花屋敷１丁目,2020/10/21,9,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,川面５丁目,2020/5/7,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,逆瀬川,282146,兵庫県,宝塚市,野上３丁目,2020/3/22,18,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,高司４丁目,2020/7/25,22,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,高司４丁目,2020/12/24,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,小浜,282146,兵庫県,宝塚市,中筋５丁目,2020/5/26,7,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,小浜,282146,兵庫県,宝塚市,中筋８丁目,2020/5/1,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉中４丁目,2020/3/19,21,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉中４丁目,2020/6/25,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉南４丁目,2020/4/25,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,山本,282146,兵庫県,宝塚市,中筋山手５丁目,2020/3/5,21,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林２丁目,2020/4/3,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,仁川,282146,兵庫県,宝塚市,大吹町,2020/3/1,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,宝塚,仁川,282146,兵庫県,宝塚市,鹿塩２丁目,2020/8/31,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,篠山,篠山,282219,兵庫県,丹波篠山市,河原町,2020/8/30,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,篠山,篠山,282219,兵庫県,丹波篠山市,八上下,2020/8/18,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,篠山,福住,282219,兵庫県,丹波篠山市,安田,2020/11/26,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,篠山,河内,282219,兵庫県,丹波篠山市,上板井,2020/2/20,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,篠山,大山,282219,兵庫県,丹波篠山市,大山下,2020/10/24,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,篠山,篠山口駅前,282219,兵庫県,丹波篠山市,味間北,2020/1/27,16,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,篠山,杉,282219,兵庫県,丹波篠山市,網掛,2020/2/23,9,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,篠山,杉,282219,兵庫県,丹波篠山市,東吹,2020/1/21,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,篠山,城南,282219,兵庫県,丹波篠山市,宇土,2020/6/11,11,その他,その他,施錠せず,なし
窃盗,車上ねらい,篠山,城南,282219,兵庫県,丹波篠山市,野中,2020/2/24,16,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,篠山,今田,282219,兵庫県,丹波篠山市,今田町上立杭,2020/3/20,16,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,篠山,今田,282219,兵庫県,丹波篠山市,今田町今田新田,2020/1/30,16,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丹波,小川,282235,兵庫県,丹波市,山南町奥,2020/2/8,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丹波,石生,282235,兵庫県,丹波市,氷上町石生,2020/8/19,7,その他,その他,施錠せず,あり
窃盗,車上ねらい,丹波,香良,282235,兵庫県,丹波市,氷上町絹山,2020/1/13,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,丹波,多利,282235,兵庫県,丹波市,春日町野上野,2020/4/20,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,明石,明石駅前,282031,兵庫県,明石市,鷹匠町,2020/8/16,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,本町,282031,兵庫県,明石市,桜町,2020/11/20,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大蔵,282031,兵庫県,明石市,大蔵天神町,2020/7/28,7,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,大蔵,282031,兵庫県,明石市,大蔵八幡町,2020/10/11,22,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大蔵,282031,兵庫県,明石市,天文町１丁目,2020/12/6,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,大蔵,282031,兵庫県,明石市,大蔵海岸通２丁目,2020/5/13,7,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,西新町,282031,兵庫県,明石市,硯町２丁目,2020/5/2,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,林崎,282031,兵庫県,明石市,林２丁目,2020/8/2,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,和坂,2020/9/18,21,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,立石１丁目,2020/11/19,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,野々上２丁目,2020/12/25,21,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,藤江,2020/5/9,20,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,藤江,282031,兵庫県,明石市,藤江,2020/12/23,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,明石,大久保,282031,兵庫県,明石市,大久保町森田,2020/7/24,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大久保,282031,兵庫県,明石市,大久保町駅前１丁目,2020/7/9,19,その他,その他,施錠せず,なし
窃盗,車上ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町大久保町,2020/5/29,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町森田,2020/11/21,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町ゆりのき通３丁目,2020/12/30,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,明石,八木,282031,兵庫県,明石市,大久保町八木,2020/1/10,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,明石,江井島,282031,兵庫県,明石市,大久保町江井島,2020/3/3,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町中尾,2020/3/10,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町中尾,2020/4/3,13,その他,その他,施錠せず,なし
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町錦が丘４丁目,2020/8/28,12,その他,その他,施錠せず,あり
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町錦が丘４丁目,2020/11/20,15,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町錦が丘４丁目,2020/11/20,18,その他,駐車（輪）場,施錠せず,なし
