罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,川西,小花,282171,兵庫県,川西市,小花１丁目,2021[sanitize]01[sanitize]02,21,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川西,山下,282171,兵庫県,川西市,笹部２丁目,2021[sanitize]05[sanitize]11,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川西,山下,282171,兵庫県,川西市,西畦野２丁目,2021[sanitize]11[sanitize]18,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川西,日の出,282171,兵庫県,川西市,出在家町,2021[sanitize]10[sanitize]07,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,日の出,282171,兵庫県,川西市,火打１丁目,2021[sanitize]06[sanitize]21,15,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,木津,283011,兵庫県,猪名川町,旭ヶ丘,2021[sanitize]02[sanitize]28,14,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,猪名川パークタウン,283011,兵庫県,猪名川町,柏梨田字下ノ子,2021[sanitize]10[sanitize]23,09,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川西,緑台,282171,兵庫県,川西市,緑台４丁目,2021[sanitize]11[sanitize]29,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,仁川,282146,兵庫県,宝塚市,仁川台,2021[sanitize]02[sanitize]04,17,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉中４丁目,2021[sanitize]07[sanitize]24,06,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉西４丁目,2021[sanitize]02[sanitize]22,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宝塚,安倉,282146,兵庫県,宝塚市,弥生町,2021[sanitize]10[sanitize]08,17,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林５丁目,2021[sanitize]05[sanitize]17,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林５丁目,2021[sanitize]12[sanitize]08,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,小浜,282146,兵庫県,宝塚市,旭町３丁目,2021[sanitize]08[sanitize]26,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宝塚,小浜,282146,兵庫県,宝塚市,泉町,2021[sanitize]09[sanitize]09,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,小浜,282146,兵庫県,宝塚市,小浜３丁目,2021[sanitize]02[sanitize]27,23,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,小浜,282146,兵庫県,宝塚市,中山寺３丁目,2021[sanitize]08[sanitize]15,12,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,山本,282146,兵庫県,宝塚市,口谷西１丁目,2021[sanitize]12[sanitize]22,21,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,山本,282146,兵庫県,宝塚市,山本東２丁目,2021[sanitize]07[sanitize]16,00,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宝塚,山本,282146,兵庫県,宝塚市,山本丸橋２丁目,2021[sanitize]10[sanitize]13,09,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宝塚,山本,282146,兵庫県,宝塚市,山手台東３丁目,2021[sanitize]07[sanitize]16,12,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,高司５丁目,2021[sanitize]02[sanitize]01,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,高松町,2021[sanitize]12[sanitize]21,13,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,清荒神１丁目,2021[sanitize]08[sanitize]19,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,逆瀬川,282146,兵庫県,宝塚市,伊孑志４丁目,2021[sanitize]07[sanitize]25,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,逆瀬川,282146,兵庫県,宝塚市,末広町,2021[sanitize]04[sanitize]03,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,宝塚,逆瀬川,282146,兵庫県,宝塚市,中州１丁目,2021[sanitize]08[sanitize]26,23,道路上,その他,施錠せず,あり
窃盗,車上ねらい,篠山,杉,282219,兵庫県,丹波篠山市,杉,2021[sanitize]12[sanitize]04,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,丹波,上牧,282235,兵庫県,丹波市,市島町喜多,2021[sanitize]02[sanitize]21,21,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,丹波,中竹田,282235,兵庫県,丹波市,市島町中竹田,2021[sanitize]08[sanitize]19,05,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丹波,佐治,282235,兵庫県,丹波市,青垣町小倉,2021[sanitize]05[sanitize]28,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,丹波,小川,282235,兵庫県,丹波市,山南町奥,2021[sanitize]08[sanitize]16,09,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丹波,松森,282235,兵庫県,丹波市,春日町下三井庄,2021[sanitize]10[sanitize]19,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丹波,柏原駅前,282235,兵庫県,丹波市,柏原町南多田,2021[sanitize]07[sanitize]26,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,丹波,田井縄,282235,兵庫県,丹波市,青垣町東芦田,2021[sanitize]10[sanitize]28,17,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丹波,石生,282235,兵庫県,丹波市,氷上町石生,2021[sanitize]08[sanitize]01,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,丹波,黒井,282235,兵庫県,丹波市,春日町平松,2021[sanitize]08[sanitize]11,15,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,八木,282031,兵庫県,明石市,大久保町八木,2021[sanitize]01[sanitize]13,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,大久保,282031,兵庫県,明石市,大久保町駅前２丁目,2021[sanitize]10[sanitize]22,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,大久保,282031,兵庫県,明石市,大久保町駅前２丁目,2021[sanitize]11[sanitize]21,00,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町谷八木,2021[sanitize]01[sanitize]12,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町ゆりのき通３丁目,2021[sanitize]03[sanitize]22,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大蔵,282031,兵庫県,明石市,大蔵谷奥,2021[sanitize]05[sanitize]07,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,鳥羽,2021[sanitize]07[sanitize]26,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,野々上３丁目,2021[sanitize]06[sanitize]01,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,藤江,2020[sanitize]12[sanitize]31,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,松の内２丁目,2021[sanitize]06[sanitize]13,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,明南町３丁目,2021[sanitize]08[sanitize]24,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,和坂２丁目,2021[sanitize]06[sanitize]12,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,和坂２丁目,2021[sanitize]06[sanitize]12,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,明石駅前,282031,兵庫県,明石市,大明石町１丁目,2021[sanitize]08[sanitize]09,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,明石駅前,282031,兵庫県,明石市,大明石町１丁目,2021[sanitize]08[sanitize]09,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,明石駅前,282031,兵庫県,明石市,茶園場町,2021[sanitize]09[sanitize]29,15,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,明石駅前,282031,兵庫県,明石市,東仲ノ町,2021[sanitize]02[sanitize]28,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,明石,明舞,282031,兵庫県,明石市,松が丘２丁目,2021[sanitize]11[sanitize]29,10,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,明石,明舞,282031,兵庫県,明石市,松が丘４丁目,2021[sanitize]04[sanitize]09,17,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,明石,明舞,282031,兵庫県,明石市,松が丘５丁目,2021[sanitize]10[sanitize]04,12,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,本町,282031,兵庫県,明石市,樽屋町,2021[sanitize]11[sanitize]24,17,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,本町,282031,兵庫県,明石市,本町１丁目,2021[sanitize]09[sanitize]01,01,道路上,その他,施錠せず,あり
窃盗,車上ねらい,明石,本町,282031,兵庫県,明石市,本町２丁目,2021[sanitize]10[sanitize]29,09,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,東二見,282031,兵庫県,明石市,二見町東二見,2021[sanitize]01[sanitize]15,17,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,東二見,282031,兵庫県,明石市,二見町東二見,2021[sanitize]03[sanitize]24,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,明石,東二見,282031,兵庫県,明石市,二見町東二見,2021[sanitize]06[sanitize]28,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,東二見,282031,兵庫県,明石市,二見町東二見,2021[sanitize]06[sanitize]28,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,東二見,282031,兵庫県,明石市,二見町東二見,2021[sanitize]06[sanitize]28,21,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,東二見,282031,兵庫県,明石市,二見町東二見,2021[sanitize]07[sanitize]01,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,東二見,282031,兵庫県,明石市,二見町西二見駅前１丁目,2021[sanitize]04[sanitize]16,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,東二見,282031,兵庫県,明石市,二見町西二見駅前３丁目,2021[sanitize]12[sanitize]20,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,林崎,282031,兵庫県,明石市,林崎町１丁目,2021[sanitize]08[sanitize]19,17,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,林崎,282031,兵庫県,明石市,松江,2021[sanitize]11[sanitize]19,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,江井島,282031,兵庫県,明石市,大久保町江井島,2021[sanitize]10[sanitize]26,11,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,藤江,282031,兵庫県,明石市,藤江,2021[sanitize]03[sanitize]06,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,西二見,282031,兵庫県,明石市,,2021[sanitize]06[sanitize]28,16,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,西二見,282031,兵庫県,明石市,魚住町清水,2021[sanitize]03[sanitize]01,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,西二見,282031,兵庫県,明石市,魚住町清水,2021[sanitize]08[sanitize]13,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,西二見,282031,兵庫県,明石市,二見町西二見,2021[sanitize]06[sanitize]28,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,西二見,282031,兵庫県,明石市,二見町西二見,2021[sanitize]06[sanitize]28,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,西二見,282031,兵庫県,明石市,二見町西二見,2021[sanitize]09[sanitize]29,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,明石,西新町,282031,兵庫県,明石市,硯町３丁目,2021[sanitize]08[sanitize]15,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,西明石,282031,兵庫県,明石市,西明石南町１丁目,2021[sanitize]07[sanitize]07,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,高丘,282031,兵庫県,明石市,大久保町大窪,2021[sanitize]09[sanitize]26,20,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町長坂寺,2021[sanitize]03[sanitize]01,11,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町長坂寺,2021[sanitize]09[sanitize]11,04,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町中尾,2021[sanitize]09[sanitize]16,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町西岡,2021[sanitize]07[sanitize]29,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町住吉１丁目,2021[sanitize]07[sanitize]03,17,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町住吉１丁目,2021[sanitize]07[sanitize]03,19,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町住吉２丁目,2021[sanitize]06[sanitize]29,02,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町住吉３丁目,2021[sanitize]06[sanitize]28,20,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三木,別所,282154,兵庫県,三木市,別所町西這田１丁目,2020[sanitize]12[sanitize]11,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三木,前田,282154,兵庫県,三木市,吉川町冨岡,2021[sanitize]05[sanitize]28,08,その他,その他,施錠せず,なし
窃盗,車上ねらい,三木,吉川,282154,兵庫県,三木市,吉川町貸潮,2021[sanitize]09[sanitize]03,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,大塚,282154,兵庫県,三木市,大塚,2021[sanitize]10[sanitize]16,11,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,三木,大塚,282154,兵庫県,三木市,大塚２丁目,2021[sanitize]11[sanitize]05,19,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,大村,2021[sanitize]02[sanitize]09,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,加佐,2021[sanitize]04[sanitize]06,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,末広２丁目,2021[sanitize]01[sanitize]14,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,末広３丁目,2021[sanitize]07[sanitize]09,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,平田,2020[sanitize]12[sanitize]26,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,平田,2021[sanitize]02[sanitize]15,21,道路上,その他,施錠した,あり
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,さつき台２丁目,2021[sanitize]02[sanitize]10,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,細川,282154,兵庫県,三木市,細川町高畑,2021[sanitize]01[sanitize]23,15,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,三木,緑が丘,282154,兵庫県,三木市,志染町広野８丁目,2021[sanitize]03[sanitize]16,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三木,緑が丘,282154,兵庫県,三木市,緑が丘町中２丁目,2021[sanitize]11[sanitize]03,22,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,緑が丘,282154,兵庫県,三木市,緑が丘町本町１丁目,2021[sanitize]06[sanitize]09,01,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三木,緑が丘,282154,兵庫県,三木市,緑が丘町本町１丁目,2021[sanitize]10[sanitize]04,15,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三木,緑が丘,282154,兵庫県,三木市,志染町青山２丁目,2021[sanitize]10[sanitize]16,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,自由が丘,282154,兵庫県,三木市,志染町西自由が丘２丁目,2021[sanitize]10[sanitize]16,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,自由が丘,282154,兵庫県,三木市,自由が丘本町１丁目,2021[sanitize]10[sanitize]16,06,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加東,吉井,282286,兵庫県,加東市,大畑,2021[sanitize]09[sanitize]23,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加東,吉井,282286,兵庫県,加東市,松沢,2021[sanitize]01[sanitize]19,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加東,滝野,282286,兵庫県,加東市,下滝野,2021[sanitize]10[sanitize]24,10,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加西,北条,282201,兵庫県,加西市,北条町北条,2021[sanitize]10[sanitize]29,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加西,鴨谷,282201,兵庫県,加西市,中富町,2021[sanitize]05[sanitize]12,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,西脇,日野,282138,兵庫県,西脇市,小坂町,2021[sanitize]09[sanitize]14,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西脇,野村,282138,兵庫県,西脇市,野村町,2021[sanitize]03[sanitize]15,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,両荘,282103,兵庫県,加古川市,平荘町上原,2021[sanitize]10[sanitize]23,10,道路上,その他,施錠した,あり
窃盗,車上ねらい,加古川,両荘,282103,兵庫県,加古川市,平荘町中山,2021[sanitize]04[sanitize]16,02,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加古川,八幡,282103,兵庫県,加古川市,八幡町中西条,2021[sanitize]03[sanitize]01,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,金沢町,2021[sanitize]04[sanitize]13,07,その他,その他,施錠せず,あり
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,別府町朝日町,2021[sanitize]06[sanitize]12,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,別府町新野辺北町７丁目,2021[sanitize]08[sanitize]30,00,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,別府町中島町,2021[sanitize]04[sanitize]15,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町河原,2021[sanitize]04[sanitize]07,19,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町河原,2021[sanitize]10[sanitize]29,18,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町木村,2021[sanitize]07[sanitize]30,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2021[sanitize]04[sanitize]08,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2021[sanitize]07[sanitize]11,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2021[sanitize]09[sanitize]02,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町本町,2021[sanitize]05[sanitize]19,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町溝之口,2021[sanitize]01[sanitize]27,21,道路上,その他,施錠せず,なし
窃盗,車上ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町溝之口,2021[sanitize]07[sanitize]14,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,加古川,土山,282103,兵庫県,加古川市,平岡町土山,2021[sanitize]11[sanitize]24,18,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町池田,2021[sanitize]06[sanitize]21,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町長田,2021[sanitize]10[sanitize]10,23,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町安田,2021[sanitize]09[sanitize]11,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町養田,2021[sanitize]10[sanitize]23,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町養田２丁目,2021[sanitize]10[sanitize]12,19,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加古川,平津,282103,兵庫県,加古川市,東神吉町西井ノ口,2021[sanitize]07[sanitize]22,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,平津,282103,兵庫県,加古川市,米田町船頭,2021[sanitize]06[sanitize]08,09,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,平津,282103,兵庫県,加古川市,米田町平津,2021[sanitize]06[sanitize]30,19,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,志方,282103,兵庫県,加古川市,志方町志方町,2021[sanitize]04[sanitize]05,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,新神野,282103,兵庫県,加古川市,西条山手２丁目,2021[sanitize]05[sanitize]14,15,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,日岡,282103,兵庫県,加古川市,加古川町美乃利,2021[sanitize]03[sanitize]18,23,道路上,その他,施錠せず,なし
窃盗,車上ねらい,加古川,本荘,283827,兵庫県,播磨町,宮北１丁目,2021[sanitize]12[sanitize]28,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,加古川,本荘,283827,兵庫県,播磨町,東本荘１丁目,2021[sanitize]01[sanitize]18,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町一色,2021[sanitize]06[sanitize]26,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2021[sanitize]01[sanitize]18,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2021[sanitize]01[sanitize]27,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2021[sanitize]06[sanitize]09,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,県農前,282103,兵庫県,加古川市,野口町北野,2021[sanitize]03[sanitize]23,04,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,県農前,282103,兵庫県,加古川市,野口町北野,2021[sanitize]05[sanitize]12,03,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,県農前,282103,兵庫県,加古川市,野口町水足,2021[sanitize]06[sanitize]03,19,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加古川,神吉,282103,兵庫県,加古川市,東神吉町出河原,2021[sanitize]10[sanitize]16,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,神野,282103,兵庫県,加古川市,神野町石守,2021[sanitize]09[sanitize]10,10,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,神野,282103,兵庫県,加古川市,神野町神野,2021[sanitize]07[sanitize]31,23,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,稲美東,283819,兵庫県,稲美町,印南,2021[sanitize]04[sanitize]21,14,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,稲美東,283819,兵庫県,稲美町,野寺,2021[sanitize]07[sanitize]21,18,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,加古川,野口,282103,兵庫県,加古川市,野口町坂井,2021[sanitize]06[sanitize]26,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,野口,282103,兵庫県,加古川市,野口町坂井,2021[sanitize]06[sanitize]26,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,野口,282103,兵庫県,加古川市,野口町坂井,2021[sanitize]06[sanitize]26,22,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,野口,282103,兵庫県,加古川市,野口町長砂,2021[sanitize]06[sanitize]26,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,野口,282103,兵庫県,加古川市,野口町長砂,2021[sanitize]08[sanitize]04,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,野口,282103,兵庫県,加古川市,野口町野口,2021[sanitize]02[sanitize]19,05,その他,駐車（輪）場,施錠せず,あり
