罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,相生,中野,284815,兵庫県,上郡町,高田台３丁目,20241201,14,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,相生,中野,284815,兵庫県,上郡町,高田台４丁目,20241204,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,赤穂,赤穂駅前,282120,兵庫県,赤穂市,細野町,20240115,21,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町　鹿沢,20241109,12,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町　庄能,20240715,0,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町　中広瀬,20240811,18,その他,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町　山崎,20240521,17,道路上,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町　山崎,20240809,23,一戸建住宅,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,宍粟,山崎中央,282278,兵庫県,宍粟市,山崎町　横須,20240804,20,一戸建住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,宍粟,上牧谷,282278,兵庫県,宍粟市,山崎町　生谷,20240627,6,一戸建住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,宍粟,田井,282278,兵庫県,宍粟市,山崎町　三津,20240521,19,道路上,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,洲本,内町,282057,兵庫県,洲本市,本町１丁目,20231220,12,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,淡路,岩屋,282260,兵庫県,淡路市,岩屋,20240627,12,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,淡路,富島,282260,兵庫県,淡路市,小倉,20240313,12,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,淡路,浦,282260,兵庫県,淡路市,浦,20240722,17,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,淡路,中田,282260,兵庫県,淡路市,中田,20210602,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,南あわじ,福良,282243,兵庫県,南あわじ市,福良丙,20240221,20,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,南あわじ,掃守,282243,兵庫県,南あわじ市,榎列掃守,20240206,18,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
