罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本１丁目,2023[sanitize]04[sanitize]27,10,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本１丁目,2023[sanitize]06[sanitize]16,18,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本１丁目,2023[sanitize]06[sanitize]18,18,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本１丁目,2023[sanitize]09[sanitize]18,19,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本１丁目,2023[sanitize]09[sanitize]27,09,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本１丁目,2023[sanitize]09[sanitize]28,07,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本１丁目,2023[sanitize]10[sanitize]20,19,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本２丁目,2022[sanitize]08[sanitize]11,不明,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本３丁目,2023[sanitize]08[sanitize]25,12,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本７丁目,2023[sanitize]03[sanitize]07,01,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本８丁目,2023[sanitize]07[sanitize]29,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本８丁目,2023[sanitize]08[sanitize]05,10,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,岡本９丁目,2023[sanitize]07[sanitize]26,10,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,西岡本１丁目,2023[sanitize]06[sanitize]30,20,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,西岡本２丁目,2022[sanitize]12[sanitize]31,12,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,西岡本３丁目,2023[sanitize]04[sanitize]29,18,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,西岡本３丁目,2023[sanitize]07[sanitize]03,15,４階建て以上共同住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,西岡本３丁目,2023[sanitize]10[sanitize]07,21,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,西岡本５丁目,2023[sanitize]02[sanitize]19,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳未満,小学生,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,本山北町２丁目,2023[sanitize]01[sanitize]25,09,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,本山北町２丁目,2023[sanitize]02[sanitize]25,18,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,本山北町３丁目,2023[sanitize]05[sanitize]18,18,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,本山北町３丁目,2023[sanitize]06[sanitize]13,07,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,本山北町３丁目,2023[sanitize]07[sanitize]19,18,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,東灘,岡本,281018,兵庫県,神戸市東灘区,本山北町３丁目,2023[sanitize]09[sanitize]02,11,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本庄町１丁目,2023[sanitize]03[sanitize]28,18,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本庄町１丁目,2023[sanitize]04[sanitize]01,11,駐車（輪）場,駐車（輪）場,65[sanitize]69歳,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本庄町１丁目,2023[sanitize]04[sanitize]03,13,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本庄町１丁目,2023[sanitize]09[sanitize]15,21,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本庄町２丁目,2023[sanitize]01[sanitize]10,17,４階建て以上共同住宅,駐車（輪）場,65[sanitize]69歳,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本庄町２丁目,2023[sanitize]05[sanitize]13,10,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本庄町２丁目,2023[sanitize]06[sanitize]30,10,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本山中町２丁目,2023[sanitize]03[sanitize]20,10,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本山中町２丁目,2023[sanitize]05[sanitize]01,15,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,高校生,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本山中町２丁目,2023[sanitize]08[sanitize]19,20,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本山中町３丁目,2023[sanitize]12[sanitize]04,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本山南町２丁目,2023[sanitize]04[sanitize]09,15,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本山南町６丁目,2023[sanitize]02[sanitize]26,12,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本山南町６丁目,2023[sanitize]07[sanitize]08,20,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本山南町６丁目,2023[sanitize]10[sanitize]19,20,その他,駐車（輪）場,60[sanitize]64歳,その他,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,本山南町７丁目,2023[sanitize]06[sanitize]09,20,４階建て以上共同住宅,その他,10歳代,高校生,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2023[sanitize]04[sanitize]20,16,道路上,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森北町１丁目,2023[sanitize]10[sanitize]23,18,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2023[sanitize]03[sanitize]01,18,その他,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2023[sanitize]04[sanitize]29,07,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2023[sanitize]05[sanitize]31,10,駐車（輪）場,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2023[sanitize]07[sanitize]28,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2023[sanitize]08[sanitize]13,12,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町１丁目,2023[sanitize]12[sanitize]23,09,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,東灘,森,281018,兵庫県,神戸市東灘区,森南町２丁目,2023[sanitize]09[sanitize]17,19,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町１丁目,2023[sanitize]03[sanitize]15,20,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町１丁目,2023[sanitize]05[sanitize]19,22,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町１丁目,2023[sanitize]08[sanitize]06,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町１丁目,2023[sanitize]08[sanitize]23,17,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町１丁目,2023[sanitize]09[sanitize]01,10,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町２丁目,2023[sanitize]11[sanitize]08,21,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町２丁目,2023[sanitize]12[sanitize]05,00,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町３丁目,2023[sanitize]02[sanitize]09,16,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町３丁目,2023[sanitize]12[sanitize]08,17,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町７丁目,2023[sanitize]04[sanitize]04,12,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町８丁目,2023[sanitize]01[sanitize]02,22,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影中町８丁目,2023[sanitize]06[sanitize]07,18,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影本町４丁目,2023[sanitize]08[sanitize]13,13,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影本町４丁目,2023[sanitize]09[sanitize]04,21,その他,その他,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影本町６丁目,2023[sanitize]02[sanitize]28,23,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影本町８丁目,2023[sanitize]10[sanitize]28,12,駐車（輪）場,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,東灘,沢ノ井,281018,兵庫県,神戸市東灘区,御影１丁目,2023[sanitize]02[sanitize]25,09,道路上,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町２丁目,2023[sanitize]07[sanitize]20,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町２丁目,2023[sanitize]08[sanitize]23,21,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2022[sanitize]12[sanitize]30,12,一戸建住宅,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2023[sanitize]01[sanitize]08,17,一戸建住宅,その他,10歳代,高校生,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2023[sanitize]01[sanitize]14,18,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2023[sanitize]02[sanitize]08,14,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2023[sanitize]04[sanitize]13,20,その他,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2023[sanitize]07[sanitize]14,17,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2023[sanitize]10[sanitize]28,20,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町３丁目,2023[sanitize]11[sanitize]29,19,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町４丁目,2023[sanitize]04[sanitize]01,13,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町４丁目,2023[sanitize]11[sanitize]21,22,道路上,その他,10歳代,中学生,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町５丁目,2023[sanitize]01[sanitize]02,13,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江北町５丁目,2023[sanitize]11[sanitize]12,09,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江本町１丁目,2023[sanitize]03[sanitize]15,14,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
