罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,赤穂,坂越駅前,282120,兵庫県,赤穂市,砂子,2025/11/27,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,赤穂,坂越駅前,282120,兵庫県,赤穂市,砂子,2025/11/28,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,赤穂,塩屋,282120,兵庫県,赤穂市,磯浜町,2025/3/23,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,赤穂,大橋,282120,兵庫県,赤穂市,中広,2025/11/4,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,赤穂,赤穂駅前,282120,兵庫県,赤穂市,加里屋,2025/2/9,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,赤穂,赤穂駅前,282120,兵庫県,赤穂市,中広,2025/4/12,20,その他,駐車（輪）場,その他
窃盗,部品ねらい,赤穂,赤穂駅前,282120,兵庫県,赤穂市,山手町,2025/11/28,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,南但馬,宮田,282251,兵庫県,朝来市,和田山町土田,2025/5/23,20,その他,駐車（輪）場,その他
窃盗,部品ねらい,豊岡,中谷,282090,兵庫県,豊岡市,今森,2025/9/8,7,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,豊岡,庄境,282090,兵庫県,豊岡市,栄町,2025/4/8,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,豊岡,袴狭,282090,兵庫県,豊岡市,出石町宮内,2025/8/13,9,その他,駐車（輪）場,その他
窃盗,部品ねらい,豊岡,豊岡駅前,282090,兵庫県,豊岡市,大手町,2025/3/21,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,豊岡,豊岡駅前,282090,兵庫県,豊岡市,戸牧,2025/1/21,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,美方,小代,285854,兵庫県,香美町,小代区城山,2025/11/28,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,洲本,内町,282057,兵庫県,洲本市,塩屋１丁目,2025/4/30,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,淡路,大町,282260,兵庫県,淡路市,木曽上畑,2025/6/14,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,南あわじ,志知,282243,兵庫県,南あわじ市,志知鈩,2025/5/5,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,南あわじ,青木,282243,兵庫県,南あわじ市,市福永,2024/12/31,14,その他,駐車（輪）場,その他
