罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,有馬,二郎,281093,兵庫県,神戸市北区,有野中町４丁目,2017/6/15,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,有馬,長尾,281093,兵庫県,神戸市北区,鹿の子台北町８丁目,2020/3/20,1,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,有馬,長尾,281093,兵庫県,神戸市北区,上津台８丁目,2020/1/18,14,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,有馬,大池,281093,兵庫県,神戸市北区,西大池２丁目,2020/12/12,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸北,北鈴蘭台,281093,兵庫県,神戸市北区,山田町小部字宮ノ前,2020/8/15,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸北,北鈴蘭台,281093,兵庫県,神戸市北区,松宮台２丁目,2020/9/20,19,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸北,谷上駅前,281093,兵庫県,神戸市北区,谷上東町,不明,不明,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,2017/1/1,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,2019/3/1,0,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,2019/10/16,8,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,今在家町,2020/9/12,7,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2020/3/4,7,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2020/5/20,14,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,和上町,2020/11/16,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,川添,282049,兵庫県,西宮市,泉町,2019/7/1,15,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,川添,282049,兵庫県,西宮市,泉町,2020/2/23,5,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜４丁目,2019/9/21,18,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜４丁目,2020/9/14,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜４丁目,2020/10/8,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,越木岩,282049,兵庫県,西宮市,毘沙門町,2019/5/1,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,甲陽園,282049,兵庫県,西宮市,獅子ケ口町,2020/11/13,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,寿,282049,兵庫県,西宮市,常磐町,2020/4/20,18,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,西宮駅前,282049,兵庫県,西宮市,染殿町,2020/9/21,1,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,今津駅前,282049,兵庫県,西宮市,今津曙町,2020/5/15,2,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,今津駅前,282049,兵庫県,西宮市,今津水波町,2020/2/21,12,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,今津駅前,282049,兵庫県,西宮市,今津山中町,2020/11/17,8,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,社前,282049,兵庫県,西宮市,今津社前町,2020/10/23,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,社前,282049,兵庫県,西宮市,今津真砂町,2013/10/5,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,社前,282049,兵庫県,西宮市,今津真砂町,2020/1/17,19,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,社前,282049,兵庫県,西宮市,今津真砂町,2020/5/10,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,社前,282049,兵庫県,西宮市,今津真砂町,2020/10/22,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,社前,282049,兵庫県,西宮市,今津水波町,2020/5/3,18,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,北口町,2020/9/18,0,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,北口西,282049,兵庫県,西宮市,北昭和町,2020/10/23,12,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,北口西,282049,兵庫県,西宮市,北昭和町,2020/11/28,18,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,北口西,282049,兵庫県,西宮市,甲風園１丁目,2020/1/16,22,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,二見,282049,兵庫県,西宮市,大屋町,2020/3/3,7,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,二見,282049,兵庫県,西宮市,大屋町,2020/3/12,15,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,二見,282049,兵庫県,西宮市,大屋町,2020/3/12,20,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,二見,282049,兵庫県,西宮市,松山町,2020/12/29,20,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,上之町,282049,兵庫県,西宮市,樋ノ口町２丁目,2020/2/2,18,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,門戸,282049,兵庫県,西宮市,下大市西町,2020/2/15,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,門戸,282049,兵庫県,西宮市,門戸荘,2020/9/23,18,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,甲武橋,282049,兵庫県,西宮市,大島町,2019/8/17,17,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,甲武橋,282049,兵庫県,西宮市,樋ノ口町１丁目,2020/4/4,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,甲東園,282049,兵庫県,西宮市,甲東園２丁目,2020/2/17,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原一番町,2020/1/12,18,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原一番町,2020/4/14,13,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原三番町,2020/9/26,19,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原四番町,2020/10/8,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,生瀬,282049,兵庫県,西宮市,生瀬東町,2020/10/1,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,山口,282049,兵庫県,西宮市,山口町上山口,2019/8/1,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,西宮,山口,282049,兵庫県,西宮市,山口町下山口３丁目,2020/5/26,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,小松,282049,兵庫県,西宮市,甲子園五番町,2020/3/21,20,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,中津,282049,兵庫県,西宮市,甲子園九番町,2016/1/1,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園２丁目,2020/1/22,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園春風町,2020/1/30,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,上甲子園,282049,兵庫県,西宮市,甲子園口１丁目,2020/7/1,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,上甲子園,282049,兵庫県,西宮市,甲子園口２丁目,2020/9/11,19,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,上甲子園,282049,兵庫県,西宮市,甲子園口３丁目,2020/1/13,1,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,上甲子園,282049,兵庫県,西宮市,甲子園口４丁目,2020/1/22,8,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,上甲子園,282049,兵庫県,西宮市,小曽根町３丁目,2020/1/26,18,一戸建住宅,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2016/5/1,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2018/9/1,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2020/1/4,10,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,2018/7/1,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,2019/12/25,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,西難波町１丁目,2020/4/14,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,西難波町６丁目,2020/2/26,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町１丁目,2020/12/19,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,昭和通,282022,兵庫県,尼崎市,西難波町３丁目,2020/1/24,17,道路上,その他,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,出屋敷,282022,兵庫県,尼崎市,昭和南通９丁目,2020/1/23,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,昭和南通４丁目,2020/8/21,15,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,昭和南通４丁目,2020/10/4,14,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,西本町３丁目,2020/5/14,18,道路上,その他,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,御茶屋橋,282022,兵庫県,尼崎市,築地２丁目,2019/12/28,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,大島,281026,兵庫県,神戸市灘区,浜田町２丁目,2020/9/4,17,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,稲葉荘２丁目,2020/2/24,18,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,稲葉荘２丁目,2020/7/4,15,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,浜田町１丁目,2020/5/20,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,大島３丁目,2020/2/20,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,大庄北３丁目,2020/6/5,16,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,大庄北３丁目,2020/10/20,23,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,大庄北４丁目,2020/2/26,18,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,西立花町２丁目,2020/5/10,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,西立花町３丁目,2020/5/4,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,西立花町３丁目,2020/5/18,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉荘４丁目,2020/11/5,6,一戸建住宅,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉元町２丁目,2020/3/24,23,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉元町３丁目,2020/3/31,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,稲葉荘,282022,兵庫県,尼崎市,西立花町２丁目,2020/8/18,16,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大島１丁目,2020/1/6,8,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,元浜,282022,兵庫県,尼崎市,丸島町,2020/3/4,8,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,元浜,282022,兵庫県,尼崎市,元浜町４丁目,2020/2/1,19,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎南,センタープール前,282022,兵庫県,尼崎市,菜切山町,2020/7/8,19,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,長洲,282022,兵庫県,尼崎市,長洲中通２丁目,2020/1/1,9,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,稲川橋,282022,兵庫県,尼崎市,杭瀬南新町４丁目,2020/5/13,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬南新町４丁目,2020/4/29,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,常光寺,282022,兵庫県,尼崎市,常光寺１丁目,2020/9/29,2,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,常光寺,282022,兵庫県,尼崎市,常光寺２丁目,2020/5/17,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲西通１丁目,2020/9/23,8,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,金楽寺町１丁目,2020/9/22,17,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,小中島２丁目,2020/2/29,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2020/1/1,12,駐車（輪）場,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2020/11/16,18,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,潮江２丁目,2020/11/2,22,道路上,その他,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,潮江５丁目,2020/8/14,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,高田町,2020/10/11,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,次屋３丁目,2020/11/9,6,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知西町１丁目,2020/10/16,5,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知西町２丁目,2020/3/20,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部２丁目,2020/7/9,23,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部３丁目,2020/2/16,15,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部３丁目,2020/11/20,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,小中島２丁目,2020/1/21,22,その他,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,小中島３丁目,2020/1/21,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,小中島３丁目,2020/2/28,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,小中島３丁目,2020/11/11,22,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,若王寺１丁目,2020/7/14,12,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,東塚口町１丁目,2020/2/16,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,瓦宮１丁目,2020/10/1,12,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,瓦宮１丁目,2020/10/25,21,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,食満６丁目,2019/12/1,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,食満７丁目,2020/9/11,14,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町９丁目,2020/3/20,0,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町１丁目,2020/12/7,8,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町７丁目,2020/11/11,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町９丁目,2020/1/24,12,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町６丁目,2020/5/22,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,モスリン橋,282022,兵庫県,尼崎市,東園田町８丁目,2020/6/23,17,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,モスリン橋,282022,兵庫県,尼崎市,東園田町８丁目,2020/11/11,20,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能１丁目,2020/9/29,19,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能３丁目,2020/1/16,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能３丁目,2020/4/20,7,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能４丁目,2020/10/23,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,競馬場前,282022,兵庫県,尼崎市,東園田町２丁目,2020/1/3,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,競馬場前,282022,兵庫県,尼崎市,東園田町２丁目,2020/2/1,8,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町８丁目,2020/1/30,11,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町８丁目,2020/5/1,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町８丁目,2020/9/28,18,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町８丁目,2020/10/9,7,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町２丁目,2020/8/20,7,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町３丁目,2020/3/6,4,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,尼崎北,塚口西,282022,兵庫県,尼崎市,塚口町５丁目,2020/5/5,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,立花町３丁目,2020/2/26,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,立花町３丁目,2020/2/29,12,道路上,その他,キーなし,なし,自動二輪（50cc超）
